,uid,test-accuracy,test-all-time,test-loss,test-per-time,train-accuracy,train-all-time,train-loss,train-per-time,valid-accuracy,valid-all-time,valid-loss,valid-per-time
0,0,62.82,12.235100337437219,1.0519337089538574,1.019591694786435,63.92000001708984,86.65311598777771,1.0051389471244812,7.221092998981476,62.71199997802734,30.587750843593046,1.0478905376434327,2.5489792369660873
1,1,81.53,18.02015508924212,0.5456879089355469,1.5016795907701768,86.09999999267578,130.17848253250122,0.4062980941772461,10.848206877708435,81.78799997314454,45.0503877231053,0.5389735963439941,3.754198976925442
2,2,63.82,19.076385498046875,1.0225215094566344,1.5896987915039062,65.36399999511718,136.03066062927246,0.9636067399215699,11.335888385772705,64.20399998779297,47.69096374511719,1.0092756450653075,3.9742469787597656
3,3,73.6,11.695487294878278,0.7538290498733521,0.9746239412398565,75.41999997070313,49.98293924331665,0.7039434484100342,4.165244936943054,73.80000000488282,29.238718237195695,0.75679711561203,2.436559853099641
4,4,63.01,11.583168847220286,1.0293242259979247,0.9652640706016905,63.879999970703125,77.81158876419066,1.0095311359786987,6.484299063682555,63.08399999755859,28.9579221180507,1.0355344509887696,2.413160176504225
5,5,74.17,15.56978348323277,0.740285546875,1.2974819569360643,76.06399998535156,119.54916000366211,0.6715447625541687,9.962430000305176,74.30000000976563,38.924458708081936,0.7383527912521363,3.2437048923401615
6,6,75.74,18.877659593309673,0.7123909747123718,1.5731382994424727,78.45199997802735,135.4245421886444,0.6064534586524963,11.285378515720367,76.18799999267578,47.1941489832742,0.698594801235199,3.932845748606183
7,7,81.69,15.433814457484653,0.5508246587753296,1.2861512047903878,84.33200001953125,104.46916413307191,0.4526528364372253,8.705763677755993,81.22400001220703,38.58453614371163,0.5557527042388916,3.2153780119759694
8,8,79.39,13.78184611456735,0.6080116836547852,1.1484871762139457,82.10400000732422,98.46228218078613,0.5117869599151611,8.205190181732178,79.41199999023438,34.45461528641838,0.602082121143341,2.8712179405348652
9,9,73.79,12.877417564392088,0.7435603141784668,1.0731181303660073,75.78000000732422,78.4783582687378,0.695167945728302,6.5398631890614825,73.91600001953125,32.19354391098023,0.7505532538604737,2.6827953259150195
10,10,10.0,17.52855403082712,2.3027137897491454,1.46071283590226,10.287999999542237,122.85548782348631,2.30249640625,10.23795731862386,9.712,43.82138507706779,2.302957791290283,3.651782089755649
11,11,64.54,19.926008224487305,0.997081084060669,1.6605006853739421,64.43999998046876,149.54468154907227,0.9754698603057861,12.462056795756022,63.975999975585935,49.815020561218255,1.0055039221954345,4.1512517134348546
12,12,10.0,13.056022575923373,2.30270591506958,1.0880018813269479,10.288000001831055,79.90449929237366,2.302488023071289,6.658708274364471,9.712000001831054,32.64005643980845,2.302947849655151,2.7200047033173704
13,13,71.0,15.37632213320051,0.8135367164611816,1.2813601777667092,72.49200000488281,121.55302691459656,0.7791158456230164,10.129418909549713,71.39600001220703,38.44080533300127,0.8105958710479736,3.2034004444167725
14,14,77.25,16.18286555153983,0.6584623291969299,1.348572129294986,79.5280000024414,118.06785559654234,0.5888893778038025,9.838987966378529,77.11999998535157,40.45716387884957,0.6573563750076294,3.371430323237464
15,15,35.0,11.475655283246722,1.7111747165679931,0.9563046069372269,37.66399999755859,55.54408740997314,1.6703901039123534,4.628673950831095,34.655999997558595,28.689138208116802,1.7186544284439087,2.390761517343067
16,16,83.16,14.001176425388882,0.5124239753723144,1.1667647021157401,87.34,91.37395286560057,0.37092096103668215,7.614496072133381,83.30400000244141,35.00294106347221,0.5053388183975219,2.9169117552893504
17,17,74.2,14.143247331891741,0.7373417744636536,1.1786039443243117,77.09999998535156,110.87921237945558,0.657265841293335,9.239934364954632,75.06399998779297,35.35811832972934,0.7179399231719971,2.9465098608107785
18,18,72.1,18.00569554737636,0.8018202457427979,1.50047462894803,74.33200001953125,139.20139765739444,0.7148047747039795,11.600116471449537,71.68799997314453,45.01423886844089,0.8041332466506959,3.751186572370074
19,19,67.98,18.159640448434015,0.9135987743377686,1.5133033707028345,70.32799997314453,136.90694975852966,0.8343645355987549,11.408912479877472,68.09999997070312,45.39910112108503,0.9097398838996887,3.783258426757086
20,20,76.2,16.73884616579328,0.6878256674766541,1.39490384714944,78.86799997558593,120.13461232185365,0.6047462162971496,10.011217693487804,76.5400000024414,41.8471154144832,0.6776325486373901,3.4872596178735997
21,21,78.38,14.917796134948738,0.6370018362998963,1.2431496779123947,80.61599997070313,111.14947104454042,0.5568093246078492,9.262455920378368,78.02799998779297,37.29449033737183,0.6379263269996643,3.1078741947809863
22,22,68.73,16.481149605342317,0.8920366165161133,1.3734291337785265,70.99200000976562,123.37836027145386,0.8140655114936829,10.281530022621155,68.99200001464844,41.2028740133558,0.8785561687850952,3.433572834446317
23,23,68.88,19.702768938882016,0.8868838739395142,1.6418974115735014,70.60800000732422,142.1447675228119,0.8237032066917419,11.845397293567657,68.92400001220703,49.256922347205034,0.8861600044250488,4.104743528933753
24,24,63.96,11.570611545017789,1.012916324043274,0.9642176287514824,64.90400001708984,66.6077606678009,0.9831538447189331,5.550646722316742,64.23599997802734,28.926528862544476,1.007924987335205,2.4105440718787063
25,25,73.6,11.337672165461948,0.7538290498733521,0.9448060137884956,75.41999997070313,37.73618435859681,0.7039434484100342,3.1446820298830676,73.80000000488282,28.344180413654882,0.75679711561203,2.36201503447124
26,26,71.06,15.652793679918567,0.8153282577514649,1.3043994733265472,73.17999997070312,136.49725461006167,0.7478550144767762,11.37477121750514,71.59600001953125,39.1319841997964,0.8122047644615173,3.2609986833163664
